538.9480859199278	118.92753075262712	239.9053127965426	5.0
545.0101308855367	118.79281021464539	359.90905503370914	5.0
545.0101308855367	118.79281021464539	359.90905503370914	5.0
534.6979008668247	122.85036492788151	360.7858384194669	5.0
537.3178573441105	113.02515612536826	479.77406945889504	5.0
547.6414249171605	120.34824693098622	239.88127466366632	5.0
547.6414249171605	120.34824693098622	239.88127466366632	5.0
536.1538545690479	115.28147769060098	480.0626755990339	5.0
580.3575567930268	121.7056799302385	0.5323542902665395	5.0
535.2045564669693	119.33698372647201	240.39815530641476	5.0
549.5299245080348	117.94637715216462	240.05847999265188	5.0
589.5897559188941	123.14789263208226	0.3574145024074369	5.0
551.9736374217869	122.01807514163065	0.5382590253268518	5.0
549.5299245080347	117.94637715216462	240.0584799926521	5.0
551.9736374217869	122.01807514163065	0.5382590253268518	5.0
563.3597802158639	118.23876079316074	240.01302847597822	5.0
550.0102170278029	125.90490471206371	239.71149685322507	5.0
569.3503052155723	122.01807514163063	239.78770651455784	5.0
550.0102170278029	125.90490471206371	239.71149685322507	5.0
591.141249007623	123.75219001947589	0.28493473423009164	5.0
566.1318915811732	122.01807514163065	0.4597649893048583	5.0
536.0699292505277	119.336983726472	240.398155306415	5.0
536.0699292505277	119.336983726472	240.398155306415	5.0
539.2424767962593	115.51879142816513	360.06926764729985	5.0
