1291.740231578524	226.41873102126607	241.89221115069108	7.0
1190.682265561492	213.9001297241112	360.0267199592224	7.0
1332.6768377813626	251.06670287006764	239.07934579931998	7.0
1332.6768377813626	251.06670287006764	239.07934579931998	7.0
1101.47945574245	214.45830904656623	602.0797325717886	7.0
1250.6684419237022	282.4188744177307	241.36867276398675	7.0
1302.557776406627	294.64486103110283	238.8906841495866	7.0
1302.557776406627	294.64486103110283	238.8906841495866	7.0
1124.6505264381638	217.81309124452486	601.9762264908618	7.0
1357.1127134925725	217.2094255729719	241.89756954421614	7.0
1212.1969919325497	296.99477105108554	244.3948793445427	7.0
1299.4248172902737	262.54980072765284	238.91811884176263	7.0
1350.2187938775153	277.5074705984148	234.87808683140474	7.0
1109.8252864718868	214.45830904656623	601.9827674983394	7.0
1321.474054717718	269.5335324815813	235.500093967275	7.0
1350.2187938775153	277.5074705984148	234.87808683140474	7.0
1255.1846461916957	288.9915702404944	241.10418966433417	7.0
1317.8431490689827	301.02939628481215	237.0527763637756	7.0
1317.8431490689827	301.02939628481215	237.0527763637756	7.0
1317.8431490689827	301.02939628481215	237.0527763637756	7.0
1410.4601567048185	244.89182928347014	239.47786023586923	7.0
1145.2858922988328	214.82805644691734	481.9560207685772	7.0
1074.2725627589662	213.9001297241112	721.8135870192789	7.0
1127.102385859358	213.9001297241112	601.9641315270771	7.0
1074.2725627589662	213.9001297241112	721.8135870192789	7.0
1145.2858922988328	214.82805644691734	481.9560207685772	7.0
1164.0014266199878	241.76117736399735	361.6301619129374	7.0
1155.4522355967345	214.82805644691734	361.79998730890225	7.0
1133.0267139808363	254.56510093699313	483.1871189499932	7.0
1320.2178081753216	266.16076204400105	236.8386649064489	7.0
3252.292851897051	865.8661850461107	113.74999267122075	7.0
1260.5500550933775	270.59299514422554	241.51477410586995	7.0
1136.299894112868	213.90753496242252	601.9174136331399	7.0
1260.5500550933775	270.59299514422554	241.51477410586995	7.0
1136.299894112868	213.90753496242252	601.9174136331399	7.0
1136.299894112868	213.90753496242252	601.9174136331399	7.0
1136.299894112868	213.90753496242252	601.9174136331399	7.0
1176.0471237111672	214.28150418819564	478.99275672240856	7.0
1206.7509846760854	241.76117736399735	359.9347431534036	7.0
1215.0225793476295	257.5149691461459	359.55522438696175	7.0
1261.2091421104774	246.68905800402553	240.63845751570648	7.0
1309.5151249747737	288.18921978138115	237.67225159204804	7.0
1143.4663244495541	213.9001297241112	598.4573373263488	7.0
1403.3783898775287	209.79724704694144	600.1365075402782	7.0
1143.4663244495541	213.9001297241112	598.4573373263488	7.0
1344.2396707151042	267.1269500806907	235.95615551051287	7.0
1251.3194994283924	252.52267737786906	241.92680646481426	7.0
1458.7028452741897	271.35582205665594	120.40229287097986	7.0
2322.934818481294	546.7908675231257	116.30168992765152	7.0
1458.7028452741897	271.35582205665594	120.40229287097986	7.0
1344.2396707151042	267.1269500806907	235.95615551051287	7.0
1210.3721226481648	213.89799959617386	599.9849070515081	7.0
1354.8833417826445	270.226614324859	122.13084000687513	7.0
1325.0273853868614	287.9187559970098	118.11690023239703	7.0
1325.0273853868614	287.9187559970098	118.11690023239703	7.0
1325.0273853868614	287.9187559970098	118.11690023239703	7.0
1325.0273853868614	287.9187559970098	118.11690023239703	7.0
1325.0273853868614	287.9187559970098	118.11690023239703	7.0
1139.0616103516982	213.62966593973977	602.0784922108671	7.0
1173.552231613681	214.45830904656634	482.3352342845826	7.0
1173.552231613681	214.45830904656634	482.3352342845826	7.0
1263.2563877828793	246.50070184269157	239.81665016057264	7.0
1234.1280955518966	212.98488415998932	841.3260763553417	7.0
1234.1280955518966	212.98488415998932	841.3260763553417	7.0
1138.9079354733885	213.62966593973977	721.5648434633192	7.0
1141.2068350291459	230.7248853319802	481.5339956879634	7.0
1102.9465240553654	213.9805641676716	602.2154399546946	7.0
1102.9465240553654	213.9805641676716	602.2154399546946	7.0
1409.511103456891	213.05106234902073	479.7629050628236	7.0
1065.0746294883675	215.6572451184397	602.1867408745995	7.0
1346.6627997413607	215.83144333168948	242.03202161693093	7.0
1346.6627997413607	215.83144333168948	242.03202161693093	7.0
1346.6627997413607	215.83144333168948	242.03202161693093	7.0
1287.201847426916	210.54919067313241	720.1573948632281	7.0
1345.628901439126	213.4302357333309	720.1161453586628	7.0
1378.3686615382235	286.12527623265214	117.89656256460353	7.0
1079.7690787966603	213.9001297241112	721.8101873398527	7.0
1217.1700169352484	244.89182928347014	242.67402490502423	7.0
1217.1700169352484	244.89182928347014	242.67402490502423	7.0
1362.2956838227558	213.89900406002315	361.69760717786085	7.0
1113.7512978492612	230.0348175913131	601.978930762046	7.0
