24406.873210131762	1516.1705762534702	1215.1052475593592	23.0
22589.847235113928	1601.4041603699843	1466.721598412839	23.0
24107.296026476568	1577.0564588343937	1102.0396904938113	23.0
22492.888376077208	1594.7015111802093	1579.8939797706137	23.0
22492.888376077208	1594.7015111802093	1579.8939797706137	23.0
22492.888376077208	1594.7015111802093	1579.8939797706137	23.0
22492.888376077208	1594.7015111802093	1579.8939797706137	23.0
23198.049278702616	1506.7630899744722	1335.4052424658234	23.0
23618.337777458644	1521.5116569801962	1333.5847547851765	23.0
23026.58631195717	1632.3398577505834	1339.1031204491417	23.0
23522.437178643646	1607.293821360674	1219.0086571031352	23.0
23605.675940491285	1561.441340744481	1219.5040923257513	23.0
23280.373843447298	1532.0753579386023	1334.483399793629	23.0
22706.35326960772	1663.266823804958	1337.2940731806957	23.0
23113.802050385144	1497.8687912950663	1577.8207818576384	23.0
23280.373843447298	1532.0753579386023	1334.483399793629	23.0
22666.988692612842	1519.5829912386803	1456.7707900211583	23.0
23383.30031755051	1491.841600114487	1334.781014239255	23.0
22710.40940128539	1635.4213120189615	1211.248275392663	23.0
22823.08460630133	1516.69490374329	1575.4240568966522	23.0
22204.31254322258	1692.612331478627	1705.5739236938327	23.0
22204.31254322258	1692.612331478627	1705.5739236938327	23.0
23462.22773482468	1470.8694021167562	1458.9722240763351	23.0
