851.7189891873254	152.43162348632956	481.2205270460813	8.0
893.1997964076518	154.4298709418871	241.6215531674177	8.0
867.5855373693986	132.9755147713434	481.76122027959605	8.0
876.6955487374513	153.0868056125012	360.6022542097801	8.0
882.9913120139557	131.28927921835418	360.03063712614926	8.0
882.9913120139557	131.28927921835418	360.03063712614926	8.0
877.1836413319502	129.4205962653539	360.4615924702216	8.0
877.1836413319502	129.4205962653539	360.4615924702216	8.0
876.8719465133936	141.5163047676451	361.87711657290924	8.0
876.7072444275934	153.18516278704007	241.92667522714487	8.0
855.5836588864844	146.06035871993302	842.3124933206785	8.0
944.2885066877209	143.23894186454484	121.10326917401744	8.0
873.5932141087242	137.81925324063224	481.5469387065268	8.0
899.8281173959467	148.8086512320668	241.62623358205406	8.0
899.8281173959467	148.8086512320668	241.62623358205406	8.0
914.978392118552	145.39671616859172	121.09432608903307	8.0
1184.474677332031	201.1271424303234	121.00405604560706	8.0
911.630483734527	139.3346966333558	240.59140859809145	8.0
911.630483734527	139.3346966333558	240.59140859809145	8.0
925.1355492328598	133.3802048937795	239.63937034033415	8.0
858.4359777461173	135.87405123851954	482.1552435847186	8.0
